CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_NUM_PAYROLL,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Withdrawn,Professional occupation,334413,11,2013,Production Manager,"$57,000.00","$57,000.00",Year,Business Premises,Austin,TX,"Austin-Round Rock, TX",N,Y,N,N
Withdrawn,Professional occupation,524210,1427,2003,Managing Director & Senior Counsel - Compliance,"$269,000.00",,Year,Business Premises,Westlake,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Non-professional,722513,15,2021,Barista,"$18,470.00","$18,470.00",Year,Business Premises,LOUISVILLE,KY,"Louisville/Jefferson County, KY-IN",N,Y,N,N
Withdrawn,Non-professional,624120,60,2010,Caregiver,$14.50,,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,561720,21,2006,Housekeepers,"$30,000.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,541511,201,1993,Network Security Architect,"$137,738.00",,Year,Business Premises,Calabasas,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,311710,330,2006,Fish Cutter and Trimmer,"$21,112.00","$21,112.00",Year,Business Premises,EUTAW,AL,Southwest Alabama nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,334111,44463,1977,Software Development Engineer - Systems,"$192,941.00","$230,000.00",Year,Business Premises,Cupertino,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,561450,5066,1969,Sr. Advisor ,"$135,000.00",,Year,Business Premises,CHICAGO,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Professional occupation,541511,28,2020,"Director, Data Engineering and Machine Learning Operations","$211,120.00",,Year,Business Premises,San Mateo,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Professional occupation,541511,1626,2008,Software Engineer III,"$140,400.00","$211,000.00",Year,Business Premises,San Luis Obispo,CA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",N,Y,N,N
Withdrawn,Non-professional,311611,2500,1996,MEAT PACKER,"$35,360.00",,Year,Business Premises,TREMONTON,UT,"Ogden-Clearfield, UT",N,Y,N,N
Withdrawn,Professional occupation,541511,13,2020,Software Developer-DevOps,"$103,272.00","$106,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Professional occupation,541511,296,2008,.NET Developer,"$104,936.00","$104,936.00",Year,Business Premises,Shrewsbury,MA,"Worcester, MA-CT",Y,Y,N,N
Withdrawn,Professional occupation,236210,34,2001,IT Engineer,"$94,661.00","$96,000.00",Year,Business Premises,North Chelmsford,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,621610,130,2015,HOME HEALTH AIDE,"$33,280.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Professional occupation,237130,275,2009,CUSTOMER SUPPORT (CS) ENGINEER,"$73,112.00",,Year,Business Premises,IRVINE,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,621610,130,2015,HOME HEALTH AIDE,"$33,280.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Professional occupation,541511,65,2000,Automation Developer,"$81,078.00",,Year,Business Premises,Princeton,NJ,"Trenton, NJ",N,Y,N,N
Withdrawn,Professional occupation,541511,192,2020,Software Developer-DevOps,"$104,000.00","$106,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Professional occupation,541511,34864,1999,Principal Technical Account Manager,"$168,300.00","$231,500.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",Y,Y,N,N
Withdrawn,Professional occupation,813110,1,2008,Pastor,"$34,694.00",,Year,Business Premises,Louisville,KY,"Louisville/Jefferson County, KY-IN",N,Y,N,N
Withdrawn,Non-professional,621610,130,2015,HOME HEALTH AIDE,"$33,280.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Professional occupation,541511,13,2020,Software Developer (Java),"$101,421.00","$105,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Professional occupation,52411,486,1984,Senior ETL Developer ,"$126,689.98","$197,600.00",Year,Business Premises,Linthicum Heights,MD,"Baltimore-Columbia-Towson, MD",N,Y,N,N
Withdrawn,Non-professional,713940,3,1972,Rugby Coach - Multiple Openings,"$35,740.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,541511,192,2020,Software Developer-DevOps,"$104,000.00","$106,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Professional occupation,237130,275,2009,TECHNICAL ARCHITECT - SALESFORCE,"$170,000.00",,Year,Business Premises,IRVINE,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,541511,45,2003,SR SOFTWARE ENGINEER,"$157,477.00","$157,477.00",Year,Business Premises,EDISON,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,541511,129,2014,Data Engineer,"$88,150.00","$88,150.00",Year,Business Premises,ARLINGTON HEIGHTS,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,N,N
Withdrawn,Professional occupation,42345,1000,2015,Bioinformatics Intelligence Analyst,"$145,000.00",,Year,Business Premises,Plantation,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Professional occupation,621340,10,2000,Board Certified Music Therapist ,"$73,611.00",,Year,Business Premises,Woodland,CA,"Sacramento--Roseville--Arden-Arcade, CA",Y,Y,N,N
Withdrawn,Professional occupation,541511,13,2020,Software Developer-DevOps,"$104,000.00","$106,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Non-professional,812112,18,2010,Eyebrow Threader,"$28,000.00",,Year,Business Premises,Providence,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Withdrawn,Professional occupation,541511,13,2020,Software Developer (DevOps),"$101,421.00","$105,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Non-professional,812112,18,2010,Eyebrow Threader,"$28,000.00",,Year,Business Premises,Providence,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Withdrawn,Professional occupation,237130,275,2009,CUSTOMER SUPPORT (CS) ENGINEER,"$73,112.00",,Year,Business Premises,IRVINE,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,541511,13,2020,Software Developer (DevOps),"$101,421.00","$105,000.00",Year,Business Premises,Morrisville,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Non-professional,621610,130,2015,HOME HEALTH AIDE,"$33,280.00",,Year,Business Premises,Ashburn,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Professional occupation,541110,3500,1948,Mid-Level Associate,"$225,000.00","$295,000.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,812112,13,2019,Hair Stylist Assistant,"$31,200.00",,Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,56173,317,1989,Landscape Laborer,"$33,904.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Non-professional,621493,25,2008,Front Office Assistant,"$33,821.00",,Year,Business Premises,Flushing,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,Y
Withdrawn,Professional occupation,522320,202,2013,Sr. Software Engineer (ME025),"$179,000.00","$230,200.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,541614,42,2009,E-Commerce Operation Specialist,$15.50,,Hour,Business Premises,Salt Lake City,UT,"Salt Lake City, UT",N,Y,N,N
Withdrawn,Non-professional,722511,28,2013,Chef (Japanese food ),"$41,870.00","$41,870.00",Year,Business Premises,Laguna Beach ,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Non-professional,56173,43,2006,Landscape Laborer,"$33,904.00","$38,459.20",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,511210,400,1987,Wolfram Technology Engineer II,"$73,850.00",,Year,Business Premises,Champaign,IL,"Champaign-Urbana, IL",N,Y,N,N
Withdrawn,Non-professional,812113,2,2011,Nail Technician,"$24,232.00","$24,232.00",Year,Business Premises,Lake Forest,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Professional occupation,541511,104,2016,Software Engineer ,"$200,000.00","$210,000.00",Year,Business Premises,Fremont,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Professional occupation,6221,3700,1901,Pulmonary and Critical Care Physician,"$177,944.00","$400,000.00",Year,Business Premises,Newark,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,623110,202,1962,Nurse Aide,"$33,488.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,623110,166,1898,Nurse Aide,"$33,488.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,511210,1331,1991,Player Behavior Manager,"$113,568.00","$136,641.00",Year,Business Premises,Cary,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Professional occupation,513210,55,2000,Software Developer,"$113,000.00",,Year,Business Premises,Woburn,MA,"Boston-Cambridge-Nashua, MA-NH",Y,Y,N,N
Withdrawn,Professional occupation,541511,3500,1994,SYSTEMS ANALYST,"$85,250.00",,Year,Business Premises,PLAINSBORO,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,721110,446,1994,Room Attendant,$16.00,,Hour,Business Premises,WISCONSIN DELLS,WI,"Madison, WI",N,Y,N,N
Withdrawn,Non-professional,623110,100,1990,Nursing Assistants,"$33,738.00","$33,738.00",Year,Business Premises,Pittstown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,541511,184,2020,Senior Professional Application Designer ,"$103,834.00","$117,200.00",Year,Business Premises,Conway ,AR,"Little Rock-North Little Rock-Conway, AR",N,Y,N,N
Withdrawn,Professional occupation,62431,5666,1912,DIRECT CARE PROFESSIONAL,"$33,426.00","$39,500.00",Year,Business Premises,RUTLAND,MA,"Worcester, MA-CT",N,Y,N,N
Withdrawn,Non-professional,623110,105,1992,Nursing Assistants,"$33,738.00","$33,738.00",Year,Business Premises,Pittstown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,337214,50,1944,Sr. Application Database Administrator,"$140,000.00",,Year,Business Premises,Muscatine,IA,Southeast Iowa nonmetropolitan area,N,Y,N,N
Withdrawn,Professional occupation,541511,34864,1999,Senior Experience Consultant,"$111,400.00","$183,900.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",Y,Y,N,N
Withdrawn,Non-professional,623110,120,1992,Nursing Assistants,"$33,738.00","$33,738.00",Year,Business Premises,Pittstown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,423990,10,2015,Paint Supervisor,"$42,000.00",,Year,Business Premises,Dania Beach,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Non-professional,722511,13,1963,Waitress,"$24,400.00","$25,000.00",Year,Business Premises,Providence,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Withdrawn,Non-professional,312111,920,2015,DRIVER MERCHANDISER [CC-DM-TAM0002],"$46,488.00",,Year,Business Premises,TAMPA,FL,"Tampa-St. Petersburg-Clearwater, FL",N,Y,N,N
Withdrawn,Professional occupation,511210,1266,1991,Player Behavior Manager,"$113,568.00","$136,641.00",Year,Business Premises,Cary,NC,"Raleigh, NC",N,Y,N,N
Withdrawn,Non-professional,212311,35,2004,Quarry Helper,"$36,546.00","$41,600.00",Year,Business Premises,Dunlap,TN,"Chattanooga, TN-GA",N,Y,N,N
Withdrawn,Non-professional,541613,7,2015,Administrative Secretary,"$26,000.00",,Year,Business Premises,Duluth,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Professional occupation,62121,20,2014,Book Keeping Clerk,"$49,254.00","$49,500.00",Year,Business Premises,Brooklyn Park,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",N,Y,N,N
Withdrawn,Professional occupation,336211,1230,1951,Product Engineer,"$86,000.00",,Year,Business Premises,Hillside,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Withdrawn,Professional occupation,54171,215,2014,ROBOTICS ENGINEER,"$75,005.00",,Year,Business Premises,COLUMBUS,OH,"Columbus, OH",N,Y,N,N
Withdrawn,Non-professional,812112,1,2018,Esthetician ,"$40,000.00","$40,000.00",Year,Business Premises,Washington,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Withdrawn,College/University Teacher,61131,800,1885,Assistant Professor of Music,"$59,213.00",,Year,Business Premises,Rapid City,SD,"Rapid City, SD",N,Y,N,N
Withdrawn,Professional occupation,54151,12,2000,Software Developer,"$137,000.00",,Year,Business Premises,Princeton,NJ,"Trenton, NJ",Y,Y,N,N
Withdrawn,Professional occupation,522310,162,2012,Development Manager,"$73,200.00",,Year,Business Premises,Hollywood,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Professional occupation,512290,4222,2011,Software Engineer,"$178,600.00","$267,900.00",Year,Business Premises,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,62111,33,2005,Nephrology Physician,"$270,000.00",,Year,Business Premises,Tulsa,OK,"Tulsa, OK",Y,Y,N,N
Withdrawn,Professional occupation,62111,0,2016,Urology Research Physician Assistant,"$71,000.00",,Year,Business Premises,Hialeah,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Professional occupation,56132,380,2004,Medical Technologist,"$39,291.00","$39,291.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Withdrawn,Professional occupation,522291,1414,2012,Senior Software Engineer,"$183,500.00","$214,000.00",Year,Business Premises,San Mateo,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,722511,19,1994,"Cooks, Restaurant","$21,258.00","$22,000.00",Year,Business Premises,Corpus Christi,TX,"Corpus Christi, TX",N,Y,N,N
Withdrawn,Professional occupation,61111,16,2016,Montessori Lead Teacher ,"$52,000.00",,Year,Business Premises,Belmont,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Professional occupation,561910,85,2013,Product Manager(s),"$137,700.00","$182,160.00",Year,Business Premises,San Francisco,CA,"San Francisco-Oakland-Hayward, CA",N,Y,N,N
Withdrawn,Non-professional,4841,15,2009,TRUCK DRIVER,"$51,000.00",,Year,Business Premises,TROY,MI,"Detroit-Warren-Dearborn, MI",N,Y,N,N
Withdrawn,Professional occupation,54171,215,2014,ROBOTICS ENGINEER,"$75,005.00",,Year,Business Premises,COLUMBUS,OH,"Columbus, OH",N,Y,N,N
Withdrawn,Professional occupation,541512,1373,2000,Senior Product Manager,"$191,855.00","$209,300.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541714,2140,1978,"Sr. Principal Analyst, Statistical Programming","$113,000.00","$189,000.00",Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Withdrawn,Non-professional,722511,19,1994,"Cooks, Restaurant","$21,258.00","$22,000.00",Year,Business Premises,Corpus Christi,TX,"Corpus Christi, TX",N,Y,N,N
Withdrawn,Professional occupation,621511,229,2020,Chief Technological Director,"$208,000.00",,Year,Business Premises,Pine Brook,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,23815,63,2000,COST ESTIMATOR,"$50,274.00","$50,274.00",Month,Business Premises,RANCHO DOMINGUEZ,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,College/University Teacher,611310,1700,1865,Teaching Assistant Professor,"$100,000.00",,Year,Business Premises,Bethlehem,PA,"Allentown-Bethlehem-Easton, PA-NJ",N,Y,N,N
Withdrawn,Professional occupation,524114,2047,1996,Test Analyst II,"$76,735.00","$82,763.00",Year,Business Premises,Fargo,ND,"Fargo, ND-MN",N,Y,N,N
Withdrawn,Professional occupation,42312,8,2006,INTERNATIONAL BUSINESS COORDINATOR,"$50,800.00",,Year,Business Premises,MIAMI,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,College/University Teacher,611310,6775,1828,Assistant Professor of Anesthesiology,"$360,000.00",,Year,Business Premises,AUGUSTA,GA,"Augusta-Richmond County, GA-SC",Y,Y,N,N
Withdrawn,Professional occupation,523940,6,2015,Director [ SOC: 11-3031.03] ,"$215,000.00",,Year,Business Premises,Miami,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",N,Y,N,N
Withdrawn,Non-professional,621610,130,2015,HOME HEALTH AIDE,"$33,280.00",,Year,Business Premises,ASHBURN,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,N,N
Withdrawn,Non-professional,623110,144,2012,Nursing Assistants,"$33,738.00",,Year,Business Premises,Pittstown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Non-professional,238320,30,2012,Interior Painter,$25.00,$28.00,Hour,No one specific worksite address or physical location,N/A,,N/A,Y,Y,Y,Y
Withdrawn,Professional occupation,33521,690,1969,"Senior Analyst, Experimentation Science","$169,000.00",,Year,Business Premises,South Jordan,UT,"Salt Lake City, UT",N,Y,N,N
Withdrawn,Non-professional,53131,2,2018,Caregiver II,"$34,570.00",,Year,Business Premises,San Marcos,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Withdrawn,Non-professional,4235,23,1982,Bookkeeping (A/R),"$52,707.00","$52,707.00",Year,Business Premises,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Withdrawn,Professional occupation,6221,1257,1917,Medical Technologist,$27.00,,Hour,Business Premises,Norwalk,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Withdrawn,Professional occupation,332117,18,2019,CHIEF OF STAFF,"$208,000.00",,Year,Business Premises,WOBURN,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Withdrawn,Non-professional,561320,1424,1998,Helpers-Production Workers,"$26,749.00",,Year,Business Premises,Indianapolis,IN,"Indianapolis-Carmel-Anderson, IN",N,Y,N,N
Withdrawn,Professional occupation,541940,94,1996,Veterinarian Associate Neurologist,"$165,000.00","$247,500.00",Year,Business Premises,Lewisville,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Non-professional,53131,2,2018,Caregiver II,"$34,570.00",,Year,Business Premises,San Marcos,CA,"San Diego-Carlsbad, CA",N,Y,N,N
Withdrawn,Non-professional,623110,162,1891,Nurse Aide,"$33,488.00",,Year,Business Premises,Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
Withdrawn,Professional occupation,511210,77400,1975,Financial Analysis ,"$140,000.00","$170,000.00",Year,Business Premises,Redmond,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Withdrawn,Professional occupation,62211,1880,1999,Information Technology Developer II,"$116,938.00",,Year,Business Premises,Irving ,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Withdrawn,Professional occupation,6221,1257,1917,Medical Technologist,$27.00,,Hour,Business Premises,Norwalk,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Withdrawn,Professional occupation,6221,1257,1917,Medical Technologist,$26.77,,Hour,Business Premises,Norwalk,OH,North Northeastern Ohio non-metropolitan area (non-contiguous),N,Y,N,N
Withdrawn,Professional occupation,523110,2384,1935,Vice President,"$180,000.00","$180,000.00",Year,Business Premises,Alpharetta,GA,"Atlanta-Sandy Springs-Roswell, GA",N,Y,N,N
Withdrawn,Professional occupation,813319,28,2020,Data and Research Analyst,"$90,000.00","$90,000.00",Year,Business Premises,Kent,OH,"Akron, OH",N,Y,N,N
Withdrawn,Non-professional,721110,338,1985,Room Attendant,"$35,360.00",,Year,Business Premises,Washington D.C,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Withdrawn,Professional occupation,518210,7250,2003,Sr Software Engineer,"$167,149.00","$217,000.00",Year,Business Premises,Sunnyvale,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,333111,265,2011,Senior Machine Learning Engineer,"$192,941.00","$264,000.00",Year,Business Premises,Santa Clara,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Withdrawn,Professional occupation,541512,241,2018,SENIOR SOFTWARE ENGINEER,"$157,477.00","$157,477.00",Year,Employee's private residence (when work is performed directly out of the residence),EDISON,NJ,"New York-Newark-Jersey City, NY-NJ-PA",N,Y,N,N
