CASE_STATUS,OCCUPATION_TYPE,EMP_NAICS,EMP_YEAR_COMMENCED,JOB_TITLE,JOB_OPP_WAGE_FROM,JOB_OPP_WAGE_TO,JOB_OPP_WAGE_PER,PRIMARY_WORKSITE_TYPE,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_BLS_AREA,IS_MULTIPLE_LOCATIONS,OTHER_REQ_IS_FULLTIME_EMP,OTHER_REQ_IS_LIVEIN_HOUSEHOLD,OTHER_REQ_JOB_FOREIGN_LANGUAGE
Certified,Professional occupation,62111,2010,Physician (Psychiatrist)-Multiple Openings,"$225,992.00",,Year,Business Premises,Providence,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,2016,Senior Data Scientist (3-1) (Multiple Positions),"$184,000.00","$332,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,54151,2016,Site Reliability Engineer (2-1) (Multiple Positions),"$142,000.00","$244,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer in Speech & Audio (Multiple Positions),"$142,000.00","$172,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,54151,2016,Data Scientist (2-2) (Multiple Positions),"$131,000.00","$228,000.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,2016,Site Reliability Engineer (2-1) (Multiple Positions),"$142,000.00","$244,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,621610,2020,Nursing Assistant,"$36,130.00","$36,130.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,54151,2016,Senior Data Scientist (3-1) (Multiple Positions),"$184,000.00","$332,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,485410,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,541511,1998,Computer Systems Analyst,"$80,000.00",,Year,Business Premises,Arlington Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer - AR Effect Tool (Multiple Positions),"$142,000.00","$244,800.00",Year,Business Premises,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",N,Y,N,N
Certified,Professional occupation,531390,1906,"Senior Software Engineer [SOC 15-1252.00, LVL 2 WAGE]","$140,003.87",,Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,722511,2014,Specialty Cook,"$32,282.00","$32,282.00",Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,621610,2020,Nursing Assistant,"$36,130.00","$36,130.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,485410,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,511210,1969,Product Engineer,"$73,154.00","$124,800.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,485410,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,7225,2019,COOK,"$37,440.00","$37,440.00",Year,Business Premises,MILFORD,MA,"Boston-Cambridge-Nashua, MA-NH",N,Y,N,N
Certified,Professional occupation,531390,1906,"Senior Manager, Service Now [SOC 11-3021.00]","$190,738.00",,Year,Business Premises,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,485410,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Professional occupation,62111,2010,Physician (Psychiatrist)-Multiple Openings,"$225,992.00",,Year,Business Premises,Providence,RI,"Providence-Warwick, RI-MA",N,Y,N,N
Certified,Professional occupation,541330,1947,Transportation Planner 4,"$114,837.00",,Year,Business Premises,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Non-professional,722513,2017,Crew Member,"$20,930.00",,Year,Business Premises,Durham,NC,"Durham-Chapel Hill, NC",N,Y,N,N
Certified,Professional occupation,54151,2016,Software Engineer 2-1 (Multiple Positions),"$128,000.00","$232,560.00",Year,Business Premises,Bellevue,WA,"Seattle-Tacoma-Bellevue, WA",N,Y,N,N
Certified,Non-professional,485410,1920,General Laborer,"$31,200.00",,Year,Business Premises,Madison,WI,"Madison, WI",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,517312,2011,Assistant Carrier Business Specialist,"$67,800.00","$67,800.00",Year,Business Premises,Diamond Bar,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,51512,2012,Sound Production Specialist,"$80,000.00",,Year,Business Premises,Irwindale,CA,"Los Angeles-Long Beach-Anaheim, CA",N,Y,N,N
Certified,Professional occupation,541511,2007,Application Developer,"$116,938.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$100,277.00","$130,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,511210,1969,Technical Account Manager,"$68,640.00","$112,320.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,61162,1997,REGIONAL DIRECTOR,"$40,000.00","$40,000.00",Year,Business Premises,Wheaton,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$88,899.00","$88,899.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,321920,1962,General Laborer,"$22,100.00",,Year,Business Premises,Wadley,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$100,277.00","$100,277.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,321920,1962,General Laborer,"$22,100.00",,Year,Business Premises,Wadley,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,511210,1969,Product Engineer,"$66,560.00","$106,080.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Professional occupation,54151,2021,Manufacturing Engineer (17-2112.03),"$89,648.00",,Year,Business Premises,Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,511210,1969,Product Engineer,"$89,440.00","$147,680.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$100,277.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,2007,Application Developer,"$116,938.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,College/University Teacher,611310,1926,Instructor Pilot 3-1,$28.06,,Hour,Business Premises,Daytona Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Development Engineer in Test,"$116,376.00","$116,376.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,541511,1998,Computer Systems Analyst,"$80,000.00",,Year,Business Premises,Arlington Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Professional occupation,54151,1976,Software Developer,"$157,061.00",,Year,Business Premises,Fairfax,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$116,376.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,321920,1962,General Laborer,"$22,100.00",,Year,Business Premises,Wadley,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,515210,1963,"Engineer 4, Software Development & Engineering","$132,330.00","$139,685.00",Year,Business Premises,Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",N,Y,N,N
Certified,Professional occupation,54151,2021,Manufacturing Engineer (17-2112.03),"$89,648.00","$89,648.00",Year,Business Premises,Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,N,N
Certified,Professional occupation,72251,1996,Sr. Programmer Analyst - POS,"$126,173.00",,Year,Business Premises,Orlando,FL,"Orlando-Kissimmee-Sanford, FL",N,Y,N,N
Certified,Professional occupation,541511,2007,Mulesoft Developer,"$116,938.00",,Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,525120,2020,QA & Testing Senior Advisor,"$133,900.00",,Year,Business Premises,Bloomfield,CT,"Hartford-West Hartford-East Hartford, CT",N,Y,N,N
Certified,College/University Teacher,611310,1926,Instructor Pilot 3-1,$28.06,,Hour,Business Premises,Daytona Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Professional occupation,517312,2011,Solutions Engineer,"$78,000.00","$78,000.00",Year,Business Premises,Diamond Bar,CA,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,N,N
Certified,Professional occupation,54151,2021,Manufacturing Engineer (17-2112.03),"$89,648.00","$89,648.00",Year,Business Premises,Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$125,000.00",Year,Business Premises,Omaha,NE,"Omaha-Council Bluffs, NE-IA",Y,Y,N,N
Certified,Professional occupation,51121,1969,Product Manager,"$66,560.00","$125,892.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,321920,1962,General Laborer,"$22,100.00",,Year,Business Premises,Wadley,GA,East Georgia nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,541511,1998,Software Engineer,"$75,000.00",,Year,Business Premises,Arlington Heights,IL,"Chicago-Naperville-Elgin, IL-IN-WI",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,511210,1969,Software Development Engineer,"$93,600.00","$156,000.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,561422,1988,Software Engineer,"$116,376.00","$135,000.00",Year,No one specific worksite address or physical location,N/A,,N/A,Y,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Professional occupation,51121,1969,User Experience Designer,"$66,560.00","$100,880.00",Year,Business Premises,Redlands,CA,"Riverside-San Bernardino-Ontario, CA",N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
Certified,Non-professional,3116,1977,General Laborer,"$31,200.00","$32,240.00",Year,Business Premises,Abbotsford,WI,Western Wisconsin nonmetropolitan area,N,Y,N,N
